id,iso3_state,state,neighbour_iso3,neighbour_name,begin,end,check_length,reasons_scope,category,duration
760,AUT,Austria,CHE,Switzerland,2020-06-01T00:00:00Z,2020-06-15T00:00:00Z,14,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-06-01 - 2020-06-15
761,AUT,Austria,DEU,Germany,2020-06-01T00:00:00Z,2020-06-15T00:00:00Z,14,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-06-01 - 2020-06-15
762,AUT,Austria,CZE,Czechia,2020-06-01T00:00:00Z,2020-06-15T00:00:00Z,14,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-06-01 - 2020-06-15
763,AUT,Austria,SVK,Slovakia,2020-06-01T00:00:00Z,2020-06-15T00:00:00Z,14,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-06-01 - 2020-06-15
764,AUT,Austria,ITA,Italy,2020-06-01T00:00:00Z,2020-06-15T00:00:00Z,14,"coronavirus COVID-19; land borders with Germany, Italy, Switzerland, Liechtenstein, Slovakia and Czechia",pandemic,2020-06-01 - 2020-06-15
765,BEL,Belgium,NLD,Netherlands,2020-06-09T00:00:00Z,2020-06-14T00:00:00Z,5,coronavirus COVID-19; all internal borders,pandemic,2020-06-09 - 2020-06-14
766,BEL,Belgium,LUX,Luxembourg,2020-06-09T00:00:00Z,2020-06-14T00:00:00Z,5,coronavirus COVID-19; all internal borders,pandemic,2020-06-09 - 2020-06-14
767,BEL,Belgium,FRA,France,2020-06-09T00:00:00Z,2020-06-14T00:00:00Z,5,coronavirus COVID-19; all internal borders,pandemic,2020-06-09 - 2020-06-14
768,BEL,Belgium,DEU,Germany,2020-06-09T00:00:00Z,2020-06-14T00:00:00Z,5,coronavirus COVID-19; all internal borders,pandemic,2020-06-09 - 2020-06-14
769,ESP,Spain,FRA,France,2020-06-08T00:00:00Z,2020-06-21T00:00:00Z,13,coronavirus COVID-19; all internal borders,pandemic,2020-06-08 - 2020-06-21
770,ESP,Spain,PRT,Portugal,2020-06-08T00:00:00Z,2020-06-21T00:00:00Z,13,coronavirus COVID-19; all internal borders,pandemic,2020-06-08 - 2020-06-21
771,CHE,Switzerland,FRA,France,2020-06-09T00:00:00Z,2020-06-15T00:00:00Z,6,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-06-09 - 2020-06-15
772,CHE,Switzerland,DEU,Germany,2020-06-09T00:00:00Z,2020-06-15T00:00:00Z,6,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-06-09 - 2020-06-15
773,CHE,Switzerland,AUT,Austria,2020-06-09T00:00:00Z,2020-06-15T00:00:00Z,6,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-06-09 - 2020-06-15
774,CHE,Switzerland,ITA,Italy,2020-06-09T00:00:00Z,2020-06-15T00:00:00Z,6,coronavirus COVID-19; all internal air and land borders except from borders with Liechtenstein,pandemic,2020-06-09 - 2020-06-15
775,LTU,Lithuania,POL,Poland,2020-06-17T00:00:00Z,2020-07-16T00:00:00Z,29,coronavirus COVID-19; internal air and sea borders (lifting the border controls at the land border with Poland as of 12 June 2020),pandemic,2020-06-17 - 2020-07-16
776,FIN,Finland,SWE,Sweden,2020-06-15T00:00:00Z,2020-07-14T00:00:00Z,29,"coronavirus COVID-19; all internal borders, except borders with Norway, Denmark, Iceland, Estonia, Latvia and Lithuania",pandemic,2020-06-15 - 2020-07-14
777,PRT,Portugal,ESP,Spain,2020-06-16T00:00:00Z,2020-06-30T00:00:00Z,14,coronavirus COVID-19; land border with Spain,pandemic,2020-06-16 - 2020-06-30
778,ESP,Spain,PRT,Portugal,2020-06-21T00:00:00Z,2020-06-30T00:00:00Z,9,coronavirus COVID-19; borders with Portugal,pandemic,2020-06-21 - 2020-06-30
779,FIN,Finland,SWE,Sweden,2020-07-15T00:00:00Z,2020-08-11T00:00:00Z,27,"coronavirus COVID-19; borders with Spain, Luxembourg, Portugal, Poland, France, Sweden and Czechia",pandemic,2020-07-15 - 2020-08-11
780,NOR,Norway,FIN,Finland,2020-08-14T00:00:00Z,2020-09-13T00:00:00Z,30,"coronavirus COVID-19; internal air, land and sea borders",pandemic,2020-08-14 - 2020-09-13
781,NOR,Norway,SWE,Sweden,2020-08-14T00:00:00Z,2020-09-13T00:00:00Z,30,"coronavirus COVID-19; internal air, land and sea borders",pandemic,2020-08-14 - 2020-09-13
782,FIN,Finland,SWE,Sweden,2020-08-24T00:00:00Z,2020-09-18T00:00:00Z,25,"Coronavirus COVID-19; borders with Austria, Belgium; Switzerland, Czech Republic, Germany, Denmark, Spain, France, Iceland, Luxembourg, Malta, The Netherlands, Norway, Poland, Portugal, Sweden, Slovenia",pandemic,2020-08-24 - 2020-09-18
783,FIN,Finland,NOR,Norway,2020-08-24T00:00:00Z,2020-09-18T00:00:00Z,25,"Coronavirus COVID-19; borders with Austria, Belgium; Switzerland, Czech Republic, Germany, Denmark, Spain, France, Iceland, Luxembourg, Malta, The Netherlands, Norway, Poland, Portugal, Sweden, Slovenia",pandemic,2020-08-24 - 2020-09-18
784,HUN,Hungary,AUT,Austria,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,29,"Coronavirus COVID-19: to protect public health, all internal borders",pandemic,2020-09-01 - 2020-09-30
785,HUN,Hungary,SVK,Slovakia,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,29,"Coronavirus COVID-19: to protect public health, all internal borders",pandemic,2020-09-01 - 2020-09-30
786,HUN,Hungary,SVN,Slovenia,2020-09-01T00:00:00Z,2020-09-30T00:00:00Z,29,"Coronavirus COVID-19: to protect public health, all internal borders",pandemic,2020-09-01 - 2020-09-30
787,FIN,Finland,SWE,Sweden,2020-09-18T00:00:00Z,2020-10-18T00:00:00Z,30,"Coronavirus COVID-19; borders with Austria, Belgium, Switzerland, Czech Republic, Denmark, Greece, Italy, Hungary, Spain, France, Luxembourg, The Netherlands, Malta, Portugal, Sweden, Slovenia",pandemic,2020-09-18 - 2020-10-18
788,HUN,Hungary,AUT,Austria,2020-09-30T00:00:00Z,2020-10-30T00:00:00Z,30,Coronavirus COVID-19: all internal borders,pandemic,2020-09-30 - 2020-10-30
789,HUN,Hungary,SVK,Slovakia,2020-09-30T00:00:00Z,2020-10-30T00:00:00Z,30,Coronavirus COVID-19: all internal borders,pandemic,2020-09-30 - 2020-10-30
790,HUN,Hungary,SVN,Slovenia,2020-09-30T00:00:00Z,2020-10-30T00:00:00Z,30,Coronavirus COVID-19: all internal borders,pandemic,2020-09-30 - 2020-10-30
791,NOR,Norway,FIN,Finland,2020-09-14T00:00:00Z,2020-10-13T00:00:00Z,29,Coronavirus COVID-19: all internal borders,pandemic,2020-09-14 - 2020-10-13
792,NOR,Norway,SWE,Sweden,2020-09-14T00:00:00Z,2020-10-13T00:00:00Z,29,Coronavirus COVID-19: all internal borders,pandemic,2020-09-14 - 2020-10-13
793,FIN,Finland,SWE,Sweden,2020-09-18T00:00:00Z,2020-10-18T00:00:00Z,30,"Coronavirus COVID-19; borders with Iceland, Norway, Sweden, Germany, Slovakia, Estonia",pandemic,2020-09-18 - 2020-10-18
794,FIN,Finland,NOR,Norway,2020-09-18T00:00:00Z,2020-10-18T00:00:00Z,30,"Coronavirus COVID-19; borders with Iceland, Norway, Sweden, Germany, Slovakia, Estonia",pandemic,2020-09-18 - 2020-10-18
795,FIN,Finland,SWE,Sweden,2020-09-18T00:00:00Z,2020-10-18T00:00:00Z,30,Coronavirus COVID-19; borders with Lithuania and Poland,pandemic,2020-09-18 - 2020-10-18
796,FIN,Finland,NOR,Norway,2020-09-18T00:00:00Z,2020-10-18T00:00:00Z,30,Coronavirus COVID-19; borders with Lithuania and Poland,pandemic,2020-09-18 - 2020-10-18
797,FIN,Finland,SWE,Sweden,2020-10-12T00:00:00Z,2020-11-10T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-10-12 - 2020-11-10
798,FIN,Finland,NOR,Norway,2020-10-12T00:00:00Z,2020-11-10T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-10-12 - 2020-11-10
799,FRA,France,BEL,Belgium,2020-11-01T00:00:00Z,2020-12-31T00:00:00Z,60,"Terrorist threats, situation at the external borders: all internal borders",terrorism,2020-11-01 - 2021-04-30
800,FRA,France,LUX,Luxembourg,2020-11-01T00:00:00Z,2020-12-31T00:00:00Z,60,"Terrorist threats, situation at the external borders: all internal borders",terrorism,2020-11-01 - 2021-04-30
801,FRA,France,CHE,Switzerland,2020-11-01T00:00:00Z,2020-12-31T00:00:00Z,60,"Terrorist threats, situation at the external borders: all internal borders",terrorism,2020-11-01 - 2021-04-30
802,FRA,France,ESP,Spain,2020-11-01T00:00:00Z,2020-12-31T00:00:00Z,60,"Terrorist threats, situation at the external borders: all internal borders",terrorism,2020-11-01 - 2021-04-30
803,FRA,France,DEU,Germany,2020-11-01T00:00:00Z,2020-12-31T00:00:00Z,60,"Terrorist threats, situation at the external borders: all internal borders",terrorism,2020-11-01 - 2021-04-30
804,FRA,France,ITA,Italy,2020-11-01T00:00:00Z,2020-12-31T00:00:00Z,60,"Terrorist threats, situation at the external borders: all internal borders",terrorism,2020-11-01 - 2021-04-30
805,SWE,Sweden,FIN,Finland,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,"Terrorist threats, shortcomings at the external borders; to be determined but may concern all internal borders",terrorism,2020-11-12 - 2021-05-11
806,SWE,Sweden,NOR,Norway,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,"Terrorist threats, shortcomings at the external borders; to be determined but may concern all internal borders",terrorism,2020-11-12 - 2021-05-11
807,SWE,Sweden,DNK,Denmark,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,"Terrorist threats, shortcomings at the external borders; to be determined but may concern all internal borders",terrorism,2020-11-12 - 2021-05-11
808,DNK,Denmark,DEU,Germany,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,"Terrorist threats, organized criminality threats, Coronavirus COVID-19; to be determined but may concern all internal borders",pandemic & terror,2020-11-12 - 2021-05-11
809,DNK,Denmark,SWE,Sweden,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,"Terrorist threats, organized criminality threats, Coronavirus COVID-19; to be determined but may concern all internal borders",pandemic & terror,2020-11-12 - 2021-05-11
810,NOR,Norway,FIN,Finland,2020-10-13T00:00:00Z,2020-11-11T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-10-13 - 2020-11-11
811,NOR,Norway,SWE,Sweden,2020-10-13T00:00:00Z,2020-11-11T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-10-13 - 2020-11-11
812,DEU,Germany,AUT,Austria,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,"Secondary movements, situation at the external borders; land border with Austria",migration,2020-11-12 - 2021-05-11
813,HUN,Hungary,AUT,Austria,2020-10-31T00:00:00Z,2020-11-29T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-10-31 - 2020-11-29
814,HUN,Hungary,SVK,Slovakia,2020-10-31T00:00:00Z,2020-11-29T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-10-31 - 2020-11-29
815,HUN,Hungary,SVN,Slovenia,2020-10-31T00:00:00Z,2020-11-29T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-10-31 - 2020-11-29
816,FIN,Finland,SWE,Sweden,2020-11-11T00:00:00Z,2020-11-22T00:00:00Z,11,Coronavirus COVID-19; all internal borders,pandemic,2020-11-11 - 2020-11-22
817,FIN,Finland,NOR,Norway,2020-11-11T00:00:00Z,2020-11-22T00:00:00Z,11,Coronavirus COVID-19; all internal borders,pandemic,2020-11-11 - 2020-11-22
818,NOR,Norway,FIN,Finland,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,Coronavirus COVID-19; all internal borders,pandemic,2020-11-12 - 2021-02-09
819,NOR,Norway,SWE,Sweden,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,Coronavirus COVID-19; all internal borders,pandemic,2020-11-12 - 2021-02-09
820,AUT,Austria,HUN,Hungary,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,"Secondary movements, risk related to terrorists and organized crime, situation at the external borders; land borders with Hungary and with Slovenia",terrorism,2020-11-12 - 2021-05-11
821,AUT,Austria,SVN,Slovenia,2020-11-12T00:00:00Z,2020-12-31T00:00:00Z,49,"Secondary movements, risk related to terrorists and organized crime, situation at the external borders; land borders with Hungary and with Slovenia",terrorism,2020-11-12 - 2021-05-11
822,FIN,Finland,SWE,Sweden,2020-11-23T00:00:00Z,2020-12-13T00:00:00Z,20,Coronavirus COVID-19; all internal borders,pandemic,2020-11-23 - 2020-12-13
823,FIN,Finland,NOR,Norway,2020-11-23T00:00:00Z,2020-12-13T00:00:00Z,20,Coronavirus COVID-19; all internal borders,pandemic,2020-11-23 - 2020-12-13
824,HUN,Hungary,AUT,Austria,2020-11-30T00:00:00Z,2020-12-29T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-11-30 - 2020-12-29
825,HUN,Hungary,SVK,Slovakia,2020-11-30T00:00:00Z,2020-12-29T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-11-30 - 2020-12-29
826,HUN,Hungary,SVN,Slovenia,2020-11-30T00:00:00Z,2020-12-29T00:00:00Z,29,Coronavirus COVID-19; all internal borders,pandemic,2020-11-30 - 2020-12-29
827,FIN,Finland,SWE,Sweden,2020-12-14T00:00:00Z,2020-12-31T00:00:00Z,17,Coronavirus COVID-19; all internal borders,pandemic,2020-12-14 - 2021-01-12
828,FIN,Finland,NOR,Norway,2020-12-14T00:00:00Z,2020-12-31T00:00:00Z,17,Coronavirus COVID-19; all internal borders,pandemic,2020-12-14 - 2021-01-12
829,HUN,Hungary,AUT,Austria,2020-12-30T00:00:00Z,2020-12-31T00:00:00Z,1,Coronavirus COVID-19; all internal borders,pandemic,2020-12-30 - 2021-01-28
830,HUN,Hungary,SVK,Slovakia,2020-12-30T00:00:00Z,2020-12-31T00:00:00Z,1,Coronavirus COVID-19; all internal borders,pandemic,2020-12-30 - 2021-01-28
831,HUN,Hungary,SVN,Slovenia,2020-12-30T00:00:00Z,2020-12-31T00:00:00Z,1,Coronavirus COVID-19; all internal borders,pandemic,2020-12-30 - 2021-01-28
